tweet_id,favorite_count,retweet_count
730211855403241472,3594,991
730196704625098752,4550,1748
729854734790754305,3813,1042
729838605770891264,1636,352
729823566028484608,3750,1161
729463711119904772,5456,2155
729113531270991872,1776,296
728986383096946689,2961,762
728760639972315136,4390,1591
728751179681943552,2613,637
728653952833728512,3121,972
728409960103686147,4628,1876
728387165835677696,3513,899
728046963732717569,4046,1124
728035342121635841,4287,1558
728015554473250816,3895,1027
727685679342333952,2811,596
727644517743104000,5529,1638
727524757080539137,4223,1127
727314416056803329,3154,697
727286334147182592,2889,770
727175381690781696,3691,1291
727155742655025152,3412,1232
726935089318363137,6494,2280
726887082820554753,3626,1413
726828223124897792,3378,944
726224900189511680,4185,1073
725842289046749185,6699,2493
725786712245440512,3947,1284
725729321944506368,4921,1657
725458796924002305,1338,573
724983749226668032,3531,1211
724771698126512129,2212,586
724405726123311104,5004,1556
724049859469295616,4077,1662
724046343203856385,2518,521
724004602748780546,3942,1433
723912936180330496,3686,1157
723688335806480385,7232,2725
723673163800948736,2860,833
723179728551723008,4994,1744
722974582966214656,3868,1468
722613351520608256,4705,1533
721503162398597120,4347,1697
721001180231503872,2394,574
720785406564900865,2915,721
720775346191278080,2322,606
720415127506415616,3903,1404
720389942216527872,6019,2332
720340705894408192,2706,912
720059472081784833,3644,1051
720043174954147842,4681,1878
719991154352222208,4588,1624
719704490224398336,4298,1332
719551379208073216,4775,1774
719367763014393856,2654,703
719339463458033665,4205,1154
719332531645071360,3255,888
718971898235854848,3285,1010
718939241951195136,4947,1632
718631497683582976,17808,7471
718613305783398402,2315,449
718540630683709445,2303,950
718460005985447936,2552,488
718454725339934721,4598,1412
718246886998687744,1803,459
718234618122661888,3655,932
717841801130979328,2324,560
717790033953034240,2695,1023
717537687239008257,5471,1722
717428917016076293,1530,421
717421804990701568,2967,777
717047459982213120,5943,1793
717009362452090881,3061,894
716802964044845056,4067,1088
716791146589110272,7816,1484
716730379797970944,1165,408
716447146686459905,12334,5484
716439118184652801,2267,198
716285507865542656,2623,986
716080869887381504,6417,1774
715928423106027520,3016,822
715758151270801409,3510,1335
715733265223708672,4417,1579
715704790270025728,2629,529
715696743237730304,3712,1204
715680795826982913,4064,1489
715360349751484417,5170,1462
715342466308784130,2875,641
715220193576927233,2288,610
715200624753819648,4880,1748
715009755312439296,3928,1148
714982300363173890,3521,965
714962719905021952,6946,3974
714957620017307648,3927,1320
714631576617938945,3097,933
714606013974974464,3443,865
714485234495041536,2518,1052
714258258790387713,2881,687
714251586676113411,3107,781
714214115368108032,2163,821
714141408463036416,4098,1320
713919462244790272,3117,742
713909862279876608,1793,509
713900603437621249,2689,685
713761197720473600,4601,1275
713411074226274305,4191,1221
713177543487135744,6833,2680
713175907180089344,4203,1375
712809025985978368,18026,6278
712717840512598017,11649,4636
712668654853337088,3928,1133
712438159032893441,5034,1463
712309440758808576,224,25
712097430750289920,3571,967
712092745624633345,2783,839
712085617388212225,3099,460
712065007010385924,2125,585
711998809858043904,0,122
711968124745228288,7617,2157
711743778164514816,2698,933
711732680602345472,8316,3810
711694788429553666,31034,17174
711652651650457602,3652,852
711363825979756544,3416,1061
711306686208872448,3124,695
711008018775851008,2830,577
710997087345876993,4332,1298
710844581445812225,2416,643
710833117892898816,2539,500
710658690886586372,2193,530
710609963652087808,4538,2227
710588934686908417,4289,1745
710296729921429505,2255,689
710283270106132480,2050,492
710272297844797440,4265,1178
710269109699739648,2271,1044
710153181850935296,2754,838
710140971284037632,2596,834
710117014656950272,5156,1846
709918798883774466,3315,1018
709901256215666688,629,96
709852847387627521,3311,1129
709566166965075968,3350,1120
709556954897764353,3111,1005
709519240576036864,1423,225
709449600415961088,2089,534
709409458133323776,2506,641
709225125749587968,2271,536
709207347839836162,11792,5385
709198395643068416,2325,606
709179584944730112,1909,628
709158332880297985,1926,378
709042156699303936,4469,1529
708853462201716736,1708,614
708845821941387268,2810,835
708834316713893888,1596,471
708810915978854401,15603,6470
708738143638450176,2615,767
708711088997666817,2396,666
708479650088034305,2407,641
708469915515297792,2939,759
708400866336894977,15059,9404
708356463048204288,3386,1241
708349470027751425,2236,694
708149363256774660,4084,1458
708130923141795840,3192,800
708119489313951744,2546,917
708109389455101952,1856,523
708026248782585858,4171,1809
707995814724026368,2965,1053
707983188426153984,47,2
707969809498152960,2548,898
707776935007539200,3107,899
707741517457260545,2359,572
707738799544082433,3858,2285
707693576495472641,3212,937
707629649552134146,2431,814
707610948723478529,16084,5936
707420581654872064,2132,655
707411934438625280,2187,563
707387676719185920,3316,1190
707377100785885184,3094,1013
707315916783140866,2348,595
707297311098011648,2649,734
707059547140169728,2465,634
707038192327901184,2066,737
707021089608753152,3867,1272
707014260413456384,2185,559
706904523814649856,13804,7352
706901761596989440,1931,543
706681918348251136,3122,915
706644897839910912,2420,1025
706593038911545345,2043,595
706538006853918722,3287,1346
706516534877929472,2959,966
706346369204748288,3267,866
706310011488698368,20105,7378
706291001778950144,1618,449
706265994973601792,2591,868
706169069255446529,3698,2067
706166467411222528,4871,1507
706153300320784384,1400,359
705975130514706432,2939,680
705970349788291072,3014,836
705898680587526145,2257,517
705786532653883392,1838,485
705591895322394625,2995,1073
705475953783398401,2819,856
705442520700944385,4170,1502
705428427625635840,3607,1564
705239209544720384,2839,705
705223444686888960,2442,745
705102439679201280,2033,487
705066031337840642,2068,570
704871453724954624,4053,1052
704859558691414016,2141,497
704847917308362754,4812,1420
704819833553219584,2500,919
704761120771465216,6300,2724
704499785726889984,2748,935
704491224099647488,708,74
704480331685040129,3226,1007
704364645503647744,7547,3327
704347321748819968,1492,325
704134088924532736,1429,426
704113298707505153,1768,538
704054845121142784,2781,867
703774238772166656,1757,418
703769065844768768,3093,1061
703631701117943808,2425,624
703611486317502464,3644,1427
703425003149250560,3588,1267
703407252292673536,2314,647
703382836347330562,3318,1068
703356393781329922,1817,361
703268521220972544,1877,510
703079050210877440,6995,2895
703041949650034688,24944,11651
702932127499816960,2443,674
702899151802126337,1515,419
702684942141153280,3069,992
702671118226825216,2073,526
702598099714314240,11603,3224
702539513671897089,2740,905
702332542343577600,2998,1443
702321140488925184,3115,981
702276748847800320,2330,721
702217446468493312,4523,1261
701981390485725185,3266,921
701952816642965504,3642,961
701889187134500865,3346,1297
701805642395348998,3231,1565
701601587219795968,1987,428
701570477911896070,2663,874
701545186879471618,2526,574
701214700881756160,11566,4775
700890391244103680,2105,528
700864154249383937,2461,586
700847567345688576,2341,469
700796979434098688,2312,882
700747788515020802,21569,8705
700518061187723268,2473,744
700505138482569216,2171,543
700462010979500032,3897,1673
700167517596164096,2495,683
700151421916807169,2115,632
700143752053182464,7124,2535
700062718104104960,2507,642
700029284593901568,1973,544
700002074055016451,3128,1257
699801817392291840,2863,881
699788877217865730,2121,484
699779630832685056,2585,1156
699775878809702401,1855,564
699691744225525762,9726,4313
699446877801091073,5656,2466
699434518667751424,2073,481
699423671849451520,1283,302
699413908797464576,1974,589
699370870310113280,1799,406
699323444782047232,2982,808
699088579889332224,2136,588
699079609774645248,2321,605
699072405256409088,2800,1116
699060279947165696,3544,1682
699036661657767936,2468,1132
698989035503689728,3156,908
698953797952008193,2538,853
698907974262222848,2400,575
698710712454139905,2338,637
698703483621523456,1362,350
698635131305795584,1228,323
698549713696649216,2210,583
698355670425473025,1749,415
698342080612007937,2139,903
698262614669991936,4518,1866
698195409219559425,15911,5611
698178924120031232,2668,698
697995514407682048,1444,318
697990423684476929,3112,1207
697943111201378304,2257,634
697881462549430272,2862,1090
697630435728322560,1644,512
697616773278015490,2958,945
697596423848730625,2856,1175
697575480820686848,1933,472
697516214579523584,1924,1035
697482927769255936,2304,629
697463031882764288,3250,1314
697270446429966336,4476,1762
697259378236399616,3125,938
697255105972801536,2903,1089
697242256848379904,2396,635
696900204696625153,2992,969
696894894812565505,2224,640
696886256886657024,4583,1675
696877980375769088,2315,666
696754882863349760,1403,334
696744641916489729,1947,869
696713835009417216,2245,607
696518437233913856,3717,1624
696490539101908992,1152,134
696488710901260288,2377,958
696405997980676096,3033,1083
696100768806522880,1830,609
695816827381944320,2844,1081
695794761660297217,3004,728
695767669421768709,1753,689
695629776980148225,4318,1957
695446424020918272,4191,1708
695409464418041856,8220,3359
695314793360662529,3428,1348
695095422348574720,2517,575
695074328191332352,2685,1027
695064344191721472,1516,548
695051054296211456,2511,746
694925794720792577,2561,858
694905863685980160,2610,876
694669722378485760,33939,13454
694356675654983680,1424,267
694352839993344000,1922,566
694342028726001664,1507,454
694329668942569472,1888,472
694206574471057408,3926,1915
694183373896572928,2791,872
694001791655137281,3228,963
693993230313091072,1789,378
693942351086120961,1660,343
693647888581312512,2549,546
693644216740769793,1295,118
693642232151285760,2419,392
693629975228977152,2324,746
693622659251335168,1460,350
693590843962331137,4791,1842
693582294167244802,1565,234
693486665285931008,1679,591
693280720173801472,3178,1166
693267061318012928,2259,758
693262851218264065,2086,465
693231807727280129,2745,697
693155686491000832,7482,3003
693109034023534592,1616,569
693095443459342336,1763,427
692919143163629568,2577,714
692905862751522816,2307,818
692901601640583168,1667,560
692894228850999298,2139,740
692828166163931137,2732,832
692752401762250755,6455,3413
692568918515392513,4124,1452
692535307825213440,2988,1279
692530551048294401,1751,384
692423280028966913,1401,206
692417313023332352,8878,3237
692187005137076224,2397,770
692158366030913536,2029,747
692142790915014657,1554,366
692041934689402880,3213,1179
692017291282812928,2744,896
691820333922455552,3755,1542
691793053716221953,7698,3961
691756958957883396,2677,924
691675652215414786,1848,473
691483041324204033,2263,522
691459709405118465,3825,1062
691444869282295808,2498,791
691416866452082688,18336,7157
691321916024623104,2449,622
691096613310316544,2833,830
691090071332753408,1637,317
690989312272396288,5601,2698
690959652130045952,3395,1150
690938899477221376,3867,1811
690932576555528194,3107,943
690735892932222976,3590,1192
690728923253055490,2059,484
690690673629138944,2210,774
690649993829576704,1235,256
690607260360429569,286,15
690597161306841088,1842,570
690400367696297985,1789,423
690374419777196032,3067,795
690360449368465409,2510,826
690348396616552449,1413,481
690248561355657216,1592,387
690021994562220032,2656,964
690015576308211712,2365,684
690005060500217858,3481,1585
689999384604450816,1341,340
689993469801164801,1383,422
689977555533848577,1299,422
689905486972461056,2331,649
689877686181715968,2873,1092
689835978131935233,2066,706
689661964914655233,3073,880
689659372465688576,9806,3610
689623661272240129,2101,599
689599056876867584,11053,5178
689557536375177216,1953,425
689517482558820352,3222,1337
689289219123089408,2135,876
689283819090870273,3094,1033
689280876073582592,1877,661
689275259254616065,1089,233
689255633275777024,2425,1012
689154315265683456,2925,929
689143371370250240,1919,469
688916208532455424,2568,805
688908934925697024,1992,721
688898160958271489,1987,733
688894073864884227,2130,644
688828561667567616,1305,341
688804835492233216,914,176
688789766343622656,2110,625
688547210804498433,2452,657
688519176466644993,2204,685
688385280030670848,8781,4199
688211956440801280,2130,784
688179443353796608,2027,548
688116655151435777,2683,726
688064179421470721,1643,338
687841446767013888,5161,2337
687826841265172480,2603,1048
687818504314159109,2349,896
687807801670897665,2257,673
687732144991551489,1667,619
687704180304273409,2306,787
687664829264453632,1838,482
687494652870668288,1805,541
687480748861947905,1518,226
687476254459715584,1877,501
687460506001633280,1957,507
687399393394311168,1796,579
687317306314240000,19103,8613
687312378585812992,4135,1778
687127927494963200,5141,2115
687124485711986689,2079,475
687109925361856513,5516,2310
687102708889812993,2216,902
687096057537363968,2128,570
686947101016735744,8179,2998
686760001961103360,3331,1302
686749460672679938,3289,1358
686730991906516992,3915,1132
686683045143953408,2679,759
686618349602762752,3513,1275
686606069955735556,1799,511
686394059078897668,1643,646
686386521809772549,3080,827
686377065986265092,2100,531
686358356425093120,2053,617
686286779679375361,3826,1576
686050296934563840,2111,683
686035780142297088,1094,111
686034024800862208,2930,1070
686007916130873345,2345,379
686003207160610816,1731,580
685973236358713344,1987,488
685943807276412928,1544,553
685906723014619143,7080,2680
685681090388975616,1937,115
685667379192414208,2235,525
685663452032069632,3055,1374
685641971164143616,2765,713
685547936038666240,31169,14568
685532292383666176,2880,1083
685325112850124800,8926,3709
685321586178670592,2505,592
685315239903100929,3128,973
685307451701334016,1974,412
685268753634967552,2932,1117
685198997565345792,2206,618
685169283572338688,3895,1333
684969860808454144,2269,343
684959798585110529,6438,2924
684940049151070208,3037,973
684926975086034944,3320,437
684914660081053696,3322,1364
684902183876321280,1770,492
684880619965411328,1985,754
684830982659280897,33171,20350
684800227459624960,2584,937
684594889858887680,8425,3284
684588130326986752,3899,1324
684567543613382656,2843,1136
684538444857667585,2506,886
684481074559381504,3676,1111
684460069371654144,1871,523
684241637099323392,7687,3060
684225744407494656,1182,191
684222868335505415,3625,1271
684200372118904832,2031,978
684195085588783105,1803,475
684188786104872960,3317,1090
684177701129875456,1910,617
684147889187209216,2830,1418
684122891630342144,1902,441
684097758874210310,3899,1340
683857920510050305,3617,1052
683852578183077888,1840,325
683849932751646720,2466,883
683834909291606017,2490,1054
683828599284170753,2664,997
683773439333797890,3162,1259
683742671509258241,6114,3111
683515932363329536,6958,2704
683498322573824003,3010,910
683481228088049664,2531,938
683462770029932544,2301,636
683449695444799489,3666,1501
683391852557561860,7241,2245
683357973142474752,2744,854
683142553609318400,2719,981
683111407806746624,3220,848
683098815881154561,2057,612
683078886620553216,1896,532
683030066213818368,2040,696
682962037429899265,34677,15340
682808988178739200,1681,158
682788441537560576,2345,1047
682750546109968385,1436,409
682697186228989953,1243,342
682662431982772225,2887,1015
682638830361513985,1958,557
682429480204398592,3252,1081
682406705142087680,7158,1638
682393905736888321,2122,620
682389078323662849,1585,441
682303737705140231,2898,914
682259524040966145,3916,1115
682242692827447297,3059,1075
682088079302213632,17215,9187
682059653698686977,4663,1574
682047327939461121,3037,878
682032003584274432,6210,1863
682003177596559360,2944,1413
681981167097122816,2651,956
681891461017812993,2335,767
681694085539872773,12133,3803
681679526984871937,1677,414
681654059175129088,2480,846
681610798867845120,1791,435
681579835668455424,3349,1212
681523177663676416,13475,5370
681340665377193984,1559,253
681339448655802368,8800,3812
681320187870711809,2494,690
681302363064414209,3705,1693
681297372102656000,3043,886
681281657291280384,3055,1027
681261549936340994,1370,247
681242418453299201,1407,491
681231109724700672,2284,457
681193455364796417,3490,1379
680970795137544192,2273,608
680959110691590145,4337,1866
680940246314430465,3012,970
680934982542561280,1972,408
680913438424612864,2274,579
680889648562991104,1657,346
680836378243002368,3266,1236
680805554198020098,2027,625
680801747103793152,2243,763
680798457301471234,2676,964
680609293079592961,2483,651
680583894916304897,3416,1233
680497766108381184,3984,1794
680494726643068929,1621,452
680473011644985345,2401,704
680440374763077632,1367,466
680221482581123072,1407,275
680206703334408192,2678,1087
680191257256136705,2029,466
680176173301628928,3665,1445
680161097740095489,2198,692
680145970311643136,3421,1623
680130881361686529,2162,880
680115823365742593,2567,852
680100725817409536,3395,1294
680085611152338944,12081,8417
680070545539371008,2444,802
679877062409191424,1867,603
679872969355714560,2076,619
679862121895714818,2320,575
679854723806179328,2687,1147
679844490799091713,2251,707
679828447187857408,34078,13028
679777920601223168,2935,1024
679736210798047232,1973,737
679729593985699840,2046,778
679722016581222400,1576,440
679530280114372609,4504,1948
679527802031484928,2482,676
679511351870550016,3160,1175
679503373272485890,2982,1367
679475951516934144,1973,602
679462823135686656,29646,17470
679405845277462528,2234,1107
679158373988876288,19958,7468
679148763231985668,2633,962
679132435750195208,2797,1074
679111216690831360,5593,2405
679062614270468097,15917,7446
679047485189439488,2116,607
679001094530465792,2682,1134
678991772295516161,2139,1068
678969228704284672,1543,423
678800283649069056,2415,841
678798276842360832,3232,1070
678774928607469569,2643,843
678767140346941444,3311,1267
678764513869611008,1527,434
678755239630127104,6645,3036
678740035362037760,3497,1540
678708137298427904,5271,2260
678675843183484930,2675,1358
678643457146150913,1928,372
678446151570427904,3756,1420
678424312106393600,5122,2360
678410210315247616,3953,1668
678399652199309312,75308,29465
678396796259975168,1489,388
678389028614488064,1753,390
678380236862578688,2289,839
678341075375947776,1614,497
678334497360859136,1217,231
678278586130948096,10716,5665
678255464182861824,1488,341
678023323247357953,1787,348
678021115718029313,12723,5816
677961670166224897,3209,1571
677918531514703872,1256,379
677895101218201600,4505,1905
677716515794329600,2853,902
677700003327029250,3189,1335
677698403548192770,1149,296
677687604918272002,2334,781
677673981332312066,3128,1391
677662372920729601,1830,879
677644091929329666,1750,748
677573743309385728,1996,636
677565715327688705,1222,425
677557565589463040,2287,1061
677547928504967168,6488,3408
677530072887205888,994,211
677335745548390400,2844,1611
677334615166730240,1264,259
677331501395156992,1018,216
677328882937298944,3422,1399
677314812125323265,1549,485
677301033169788928,1143,369
677269281705472000,1846,653
677228873407442944,3313,1511
677187300187611136,2558,841
676975532580409345,2591,985
676957860086095872,2089,745
676949632774234114,1227,367
676948236477857792,2010,795
676946864479084545,1619,337
676942428000112642,1932,687
676936541936185344,11900,4572
676916996760600576,2772,1675
676897532954456065,2102,667
676864501615042560,1954,651
676821958043033607,21298,14249
676819651066732545,1699,611
676811746707918848,1344,396
676776431406465024,4653,1859
676617503762681856,2698,882
676613908052996102,1014,184
676606785097199616,1771,399
676603393314578432,1080,355
676593408224403456,4246,1974
676590572941893632,857,115
676588346097852417,2138,723
676582956622721024,1104,253
676575501977128964,2399,1031
676533798876651520,1749,512
676496375194980353,1417,486
676470639084101634,10846,4314
676440007570247681,1608,611
676430933382295552,1296,314
676263575653122048,1948,499
676237365392908289,1125,258
676219687039057920,71268,28517
676215927814406144,1617,529
676191832485810177,2112,951
676146341966438401,1797,611
676121918416756736,2013,1072
676101918813499392,2639,1079
676098748976615425,2763,1294
676089483918516224,1222,405
675898130735476737,1502,521
675891555769696257,1978,784
675888385639251968,2191,869
675878199931371520,3879,1286
675870721063669760,1512,519
675853064436391936,2503,1179
675849018447167488,884,129
675845657354215424,2106,802
675822767435051008,1416,488
675820929667219457,980,220
675798442703122432,9551,3144
675781562965868544,1497,429
675740360753160193,1092,307
675710890956750848,1737,750
675707330206547968,1833,626
675706639471788032,600,87
675534494439489536,1705,375
675531475945709568,1097,346
675522403582218240,961,257
675517828909424640,1194,425
675501075957489664,15954,5372
675497103322386432,2900,1183
675489971617296384,1189,543
675483430902214656,1705,886
675432746517426176,1400,527
675372240448454658,1560,474
675362609739206656,977,204
675354435921575936,30119,15298
675349384339542016,3624,2067
675334060156301312,2547,1174
675166823650848770,3275,1427
675153376133427200,5753,2333
675149409102012420,3446,1550
675147105808306176,868,207
675146535592706048,1088,264
675145476954566656,1967,814
675135153782571009,1198,427
675113801096802304,1791,710
675111688094527488,886,223
675109292475830276,2584,1028
675047298674663426,969,288
675015141583413248,2494,1080
675006312288268288,901,206
675003128568291329,1432,424
674999807681908736,2059,997
674805413498527744,786,326
674800520222154752,2765,779
674793399141146624,2294,987
674790488185167872,1017,226
674788554665512960,740,188
674781762103414784,1843,1082
674774481756377088,1011,428
674767892831932416,1671,713
674764817387900928,722,208
674754018082705410,1255,398
674752233200820224,1345,417
674743008475090944,1291,492
674742531037511680,442,46
674739953134403584,998,343
674737130913071104,596,81
674690135443775488,1055,428
674670581682434048,1493,590
674664755118911488,839,218
674646392044941312,1317,440
674644256330530816,955,254
674638615994089473,1548,534
674632714662858753,1380,520
674606911342424069,859,89
674468880899788800,5731,1843
674447403907457024,977,321
674436901579923456,1025,355
674422304705744896,1323,487
674416750885273600,634,123
674410619106390016,1103,418
674394782723014656,1377,514
674372068062928900,791,286
674330906434379776,529,69
674318007229923329,1297,464
674307341513269249,10440,6259
674291837063053312,13527,5310
674271431610523648,1431,668
674269164442398721,840,208
674265582246694913,1502,760
674262580978937856,1211,402
674255168825880576,1340,489
674082852460433408,706,150
674075285688614912,920,255
674063288070742018,5876,1964
674053186244734976,3037,1171
674051556661161984,1334,444
674045139690631169,1298,581
674042553264685056,655,115
674038233588723717,1009,381
674036086168010753,785,185
674024893172875264,1636,1113
674019345211760640,1044,273
674014384960745472,1437,579
674008982932058114,1110,319
673956914389192708,1803,871
673919437611909120,1080,336
673906403526995968,2928,1495
673887867907739649,863,230
673716320723169284,2841,686
673715861853720576,3228,1860
673711475735838725,961,272
673709992831262724,772,241
673708611235921920,985,261
673707060090052608,1015,353
673705679337693185,1159,368
673700254269775872,1313,518
673697980713705472,3622,1749
673689733134946305,1588,591
673688752737402881,1157,448
673686845050527744,1312,391
673680198160809984,1254,424
673662677122719744,1158,337
673656262056419329,666,210
673636718965334016,1022,329
673612854080196609,1462,650
673583129559498752,1101,324
673580926094458881,762,248
673576835670777856,1266,505
673363615379013632,946,273
673359818736984064,1327,612
673355879178194945,1378,512
673352124999274496,1529,485
673350198937153538,699,190
673345638550134785,2289,1141
673343217010679808,885,245
673342308415348736,1168,512
673320132811366400,12301,7083
673317986296586240,806,226
673295268553605120,6900,2850
673270968295534593,976,326
673240798075449344,1308,637
673213039743795200,2034,755
673148804208660480,1544,566
672997845381865473,1801,640
672995267319328768,865,263
672988786805112832,897,264
672984142909456390,1142,492
672980819271634944,1665,914
672975131468300288,1537,813
672970152493887488,865,321
672968025906282496,1218,488
672964561327235073,1292,579
672902681409806336,1261,446
672898206762672129,818,379
672884426393653248,1409,759
672877615439593473,938,321
672834301050937345,1197,516
672828477930868736,1133,438
672640509974827008,902,286
672622327801233409,1180,435
672614745925664768,1119,527
672609152938721280,1001,350
672604026190569472,1001,357
672594978741354496,1206,550
672591762242805761,867,299
672591271085670400,660,170
672538107540070400,927,325
672523490734551040,566,151
672488522314567680,1022,391
672482722825261057,1027,540
672481316919734272,661,118
672475084225949696,1325,633
672466075045466113,1234,474
672272411274932228,5889,3044
672267570918129665,1353,549
672264251789176834,1033,301
672256522047614977,2586,1372
672254177670729728,1311,675
672248013293752320,1584,538
672245253877968896,622,140
672239279297454080,825,288
672231046314901505,1670,915
672222792075620352,721,185
672205392827572224,2059,1038
672169685991993344,936,332
672160042234327040,801,317
672139350159835138,1597,628
672125275208069120,2173,1028
672095186491711488,900,335
672082170312290304,862,331
672068090318987265,1174,462
671896809300709376,7802,3778
671891728106971137,1202,509
671882082306625538,3203,1253
671879137494245376,1294,597
671874878652489728,1143,500
671866342182637568,1029,438
671855973984772097,822,391
671789708968640512,6494,3111
671768281401958400,1085,447
671763349865160704,1530,810
671744970634719232,1243,693
671743150407421952,690,212
671735591348891648,1323,679
671729906628341761,7746,3919
671561002136281088,11702,6522
671550332464455680,831,189
671547767500775424,1235,524
671544874165002241,1787,924
671542985629241344,990,506
671538301157904385,852,346
671536543010570240,1074,366
671533943490011136,920,519
671528761649688577,766,231
671520732782923777,1263,473
671518598289059840,860,264
671511350426865664,1460,625
671504605491109889,6397,3232
671497587707535361,845,410
671488513339211776,913,434
671486386088865792,526,178
671485057807351808,701,211
671390180817915904,1315,675
671362598324076544,1015,268
671357843010908160,362,141
671355857343524864,442,109
671347597085433856,870,381
671186162933985280,662,187
671182547775299584,1009,298
671166507850801152,796,310
671163268581498880,1499,997
671159727754231808,323,72
671154572044468225,641,197
671151324042559489,598,137
671147085991960577,600,199
671141549288370177,1050,589
671138694582165504,839,360
671134062904504320,669,170
671122204919246848,3168,2266
671115716440031232,1248,699
671109016219725825,1041,393
670995969505435648,996,259
670842764863651840,22615,7803
670840546554966016,533,171
670838202509447168,1013,615
670833812859932673,389,113
670832455012716544,666,193
670826280409919488,5020,3629
670823764196741120,699,167
670822709593571328,554,87
670815497391357952,2876,1375
670811965569282048,1025,241
670807719151067136,1070,443
670804601705242624,1793,855
670803562457407488,312,81
670797304698376195,674,211
670792680469889025,754,244
670789397210615808,600,215
670786190031921152,546,180
670783437142401025,758,344
670782429121134593,1404,692
670780561024270336,725,260
670778058496974848,306,65
670764103623966721,990,385
670755717859713024,400,95
670733412878163972,878,463
670727704916926465,761,323
670717338665226240,1093,433
670704688707301377,710,333
670691627984359425,535,218
670679630144274432,679,252
670676092097810432,223,37
670668383499735048,9728,4470
670474236058800128,1378,662
670468609693655041,327,80
670465786746662913,890,491
670452855871037440,501,181
670449342516494336,1102,581
670444955656130560,6196,1787
670442337873600512,588,182
670435821946826752,968,459
670434127938719744,1293,580
670433248821026816,302,102
670428280563085312,1278,552
670427002554466305,479,146
670421925039075328,1185,575
670420569653809152,560,279
670417414769758208,519,292
670411370698022913,1845,803
670408998013820928,499,197
670403879788544000,390,136
670385711116361728,511,184
670374371102445568,686,247
670361874861563904,298,59
670338931251150849,392,100
670319130621435904,3563,1102
670303360680108032,400,116
670290420111441920,639,259
670093938074779648,940,297
670086499208155136,636,226
670079681849372674,2021,1093
670073503555706880,1420,701
670069087419133954,567,213
670061506722140161,684,300
670055038660800512,607,291
670046952931721218,587,159
670040295598354432,682,101
670037189829525505,537,248
670003130994700288,301,83
669993076832759809,297,74
669972011175813120,407,138
669970042633789440,278,49
669942763794931712,458,143
669926384437997569,348,87
669923323644657664,212,53
669753178989142016,731,354
669749430875258880,231,60
669684865554620416,459,78
669683899023405056,346,98
669682095984410625,318,123
669680153564442624,608,257
669661792646373376,734,381
669625907762618368,3217,1625
669603084620980224,868,327
669597912108789760,464,137
669583744538451968,1359,834
669573570759163904,398,125
669571471778410496,1453,916
669567591774625800,213,47
669564461267722241,355,108
669393256313184256,324,65
669375718304980992,1210,650
669371483794317312,447,155
669367896104181761,415,137
669363888236994561,567,207
669359674819481600,340,109
669354382627049472,2460,1136
669353438988365824,576,234
669351434509529089,396,166
669328503091937280,928,380
669327207240699904,522,111
669324657376567296,449,190
669216679721873412,1088,361
669214165781868544,396,142
669203728096960512,914,418
669037058363662336,592,278
669015743032369152,673,332
669006782128353280,527,218
669000397445533696,19137,5689
668994913074286592,394,201
668992363537309700,670,304
668989615043424256,609,299
668988183816871936,822,408
668986018524233728,499,147
668981893510119424,496,271
668979806671884288,724,308
668975677807423489,1179,519
668967877119254528,131,20
668960084974809088,641,220
668955713004314625,249,65
668932921458302977,231,53
668902994700836864,289,90
668892474547511297,366,132
668872652652679168,486,274
668852170888998912,417,145
668826086256599040,389,118
668815180734689280,511,233
668779399630725120,652,335
668655139528511488,484,196
668645506898350081,803,471
668643542311546881,803,462
668641109086707712,973,483
668636665813057536,944,447
668633411083464705,2543,1427
668631377374486528,646,287
668627278264475648,289,100
668625577880875008,347,115
668623201287675904,1281,670
668620235289837568,187,36
668614819948453888,563,284
668587383441514497,1529,965
668567822092664832,216,49
668544745690562560,464,203
668542336805281792,412,188
668537837512433665,231,63
668528771708952576,422,198
668507509523615744,294,92
668496999348633600,370,118
668484198282485761,382,214
668480044826800133,413,131
668466899341221888,803,459
668297328638447616,571,263
668291999406125056,222,29
668286279830867968,456,124
668274247790391296,749,208
668268907921326080,500,210
668256321989451776,1181,536
668248472370458624,866,418
668237644992782336,5621,2527
668226093875376128,263,90
668221241640230912,462,176
668204964695683073,508,177
668190681446379520,592,179
668171859951755264,441,165
668154635664932864,456,282
668142349051129856,527,251
668113020489474048,608,212
667937095915278337,1136,716
667924896115245057,271,97
667915453470232577,191,49
667911425562669056,443,260
667902449697558528,781,347
667886921285246976,1694,953
667885044254572545,751,417
667878741721415682,360,106
667873844930215936,568,364
667866724293877760,2779,926
667861340749471744,226,73
667832474953625600,266,56
667806454573760512,955,442
667801013445750784,291,83
667793409583771648,632,301
667782464991965184,372,220
667773195014021121,212,46
667766675769573376,389,196
667728196545200128,336,134
667724302356258817,438,283
667550904950915073,0,29
667550882905632768,0,26
667549055577362432,5239,2015
667546741521195010,311,113
667544320556335104,783,478
667538891197542400,185,59
667534815156183040,738,470
667530908589760512,424,216
667524857454854144,1540,1005
667517642048163840,339,174
667509364010450944,6220,1902
667502640335572993,496,198
667495797102141441,475,238
667491009379606528,470,199
667470559035432960,230,87
667455448082227200,177,55
667453023279554560,287,78
667443425659232256,699,513
667437278097252352,409,211
667435689202614272,278,79
667405339315146752,424,200
667393430834667520,174,51
667369227918143488,334,149
667211855547486208,443,219
